5.806083842310136300e-02,1.083009216217961784e-01,7.926131496316950464e-01,7.300151276168557191e-01,3.788550287822683993e-01,2.819917584379491582e-01,4.803504364278324834e-01,1.487806422728532585e-01,2.869888563508054546e-01,2.130440801965642339e-01,6.698926629359969187e-02
1.919983654573416132e-01,6.281054694933472238e-01,4.585475977583399199e-01,6.063197725887142786e-01,5.211346787661603752e-01,5.163628449880510729e-01,7.347922901407579754e-01,3.163451320898850172e-01,4.934432871881754279e-01,5.761620086138684593e-01,6.030031150835192255e-01
8.532728701352217948e-01,5.271545495730245445e-01,6.947756578009884887e-01,7.343198853705829032e-01,4.469836629065743749e-01,4.857829027941213407e-01,6.424041369374910992e-01,3.642042509418140783e-01,6.347083147373939749e-01,6.961246439673582920e-01,2.921889487540799690e-01
9.420543483373740035e-01,6.531346042358752990e-02,3.203721852460923447e-01,2.082875883672139980e-02,8.831627783774582685e-01,8.804537489341420775e-01,9.279402561411607131e-01,9.639139361846645881e-01,8.403081383306624241e-01,9.463683079160420952e-01,9.605739232164357544e-01
5.139481253889364165e-01,9.364247552299760358e-01,6.197324405606730036e-01,6.512170606298985920e-01,7.930623827357231870e-02,5.264680786069086960e-02,3.226642115202507655e-02,3.811843709635256428e-01,5.717819656339318685e-02,2.994237827355175074e-01,1.805453396198452021e-01
2.490285512773489363e-02,4.546404667920882492e-01,9.204745333549382291e-01,7.879967933022332671e-01,1.854711016624876752e-01,1.270970555323567286e-01,1.025026115885047662e-01,5.490072618086278694e-02,1.113968954708041970e-01,7.858142053026445639e-02,7.383539040729948655e-02
1.143408034209716650e-01,9.476835402451266877e-01,7.230368852993643847e-01,4.813316006250932255e-01,2.267217388551998336e-01,3.041227634176718042e-01,1.648949687600062552e-01,3.791291979990082939e-01,2.820839856985060123e-01,7.081770948670737531e-02,1.623356673804672301e-01
6.009853280994741365e-01,6.232644691632629463e-01,8.563050820248978290e-02,1.209043731119299608e-01,8.261758569170961630e-01,8.532895715237484024e-01,4.619367436830169593e-01,8.545229966843042035e-01,8.388965216702074512e-01,2.301497848227840315e-01,7.412741485532906571e-01
7.905487135896313022e-01,8.538917531547812745e-01,2.308549475067808165e-01,2.686748499075746199e-01,5.704157118571810958e-01,4.568365825699819416e-01,6.953436420991278011e-01,8.415989242930450587e-01,2.914112256232054832e-01,5.831592085488921384e-01,6.953417706608391313e-01
8.772259772727386551e-01,9.417481954848225811e-01,4.677015670273359377e-02,7.543426710601015828e-02,9.803971169200625946e-01,9.749885676818766944e-01,9.855380061331040498e-01,9.646989071513650815e-01,9.416986613780857773e-01,8.824347772683087676e-01,9.607816297637791214e-01
9.989865506271532192e-02,8.698888562017565995e-01,9.231125715169914425e-01,9.116661743467036061e-01,2.173833181276499105e-01,2.104938269307214116e-01,2.612374200032373528e-01,8.080703997664434590e-02,2.075971794417908745e-01,2.791999504433962942e-01,2.562953818778370141e-01
1.661859598156976703e-01,3.799502889058579691e-01,6.082982993140547689e-01,7.842582168198461989e-01,3.044595093157351218e-01,1.298590844068014116e-01,4.668315689811733393e-01,2.009200795865830058e-01,1.640308463179139253e-01,5.631045735574190525e-01,2.886160875004415427e-01
4.169793368458664107e-01,4.418367307733016558e-01,9.592360823855140550e-01,8.297906804064096864e-01,8.362467310919030616e-02,6.456535132429219725e-02,3.134511427821308760e-01,6.672469281175404110e-02,6.623186168772987603e-02,7.782103913053460831e-01,3.716193124967299144e-01
9.960016284841360923e-01,9.735054425829929858e-01,4.134696972377721602e-02,5.044513764786726084e-02,9.972292950550137869e-01,9.941697005184046976e-01,9.978596270851206596e-01,9.897427781078294018e-01,9.983270950386459175e-01,9.933470107174101615e-01,8.331086459882195427e-01
8.376199759975273551e-01,3.372029216185421507e-01,2.810345935389280125e-01,1.660715076505492604e-01,8.258642691556418169e-01,8.811382227596510353e-01,7.593053527755000420e-01,7.640100874920296992e-01,9.048119597753458976e-01,7.475743338571352314e-01,7.769483889440826907e-01
2.175603145969178254e-01,2.765767019531308879e-01,3.833695495879441140e-01,5.509255124555938465e-01,5.092693974954775049e-01,6.337279247344788091e-01,2.179387319827386094e-01,5.469275016723793570e-01,5.549025284199127217e-01,2.036684993944103683e-01,1.296234961840596334e-01
7.071644590564114541e-01,7.834176320172525632e-01,5.901363446217076092e-01,4.411434649347561465e-01,3.811929622848937993e-01,3.607945501738255567e-01,2.088741952677038161e-01,4.620141765089905705e-01,4.641356705836707786e-01,8.730550533435293969e-01,5.941547341850191843e-01
4.693765003548643899e-01,4.270450386500263540e-01,6.727827942144468665e-01,6.732787616296450617e-01,3.082713740463549068e-01,1.973986295780185973e-01,4.500444996489016969e-01,3.402119031856576936e-01,1.919340676314033600e-01,4.323734950767224583e-01,4.041976680841800063e-01
1.116094220775830093e-01,1.864003226865006135e-01,8.923265868081474705e-01,6.466627771934573277e-01,1.598088896394173064e-01,1.300011720827714268e-01,1.523171160529122325e-01,1.087559801773485685e-01,1.041696623767698893e-01,1.166318155157432812e-01,6.656194425870616549e-02
9.152842217977175121e-01,8.852147995795854873e-01,1.930658021710527916e-01,3.222997214467946958e-01,2.946579423843824208e-01,3.405418692928728341e-01,3.051602914591980409e-01,8.565702815537978854e-01,3.354624251821112790e-01,1.920541937701481794e-01,1.583737381771648800e-01
9.459144949711767447e-01,2.814937066380699959e-01,2.472069839087604193e-01,2.331272032383160109e-01,7.389970076752849781e-01,7.665309458303518619e-01,8.629419124786913420e-01,9.260631319333129108e-01,7.823960463488431882e-01,9.421469849018234699e-01,8.354440407766010601e-01
1.242028935024380720e-01,7.564571171553230444e-01,8.926457326118690805e-01,8.652609805173665514e-01,6.377195230727153441e-02,4.250327825739413923e-02,1.099924412043497973e-01,5.916541139682767597e-02,8.381730006422918877e-02,8.747199746296970002e-02,2.771862582413067710e-01
1.187845675793662431e-01,2.286027367459050608e-01,6.227541618183792815e-01,3.143916522813308134e-01,4.160308668362144302e-01,3.839506938047724804e-01,5.959066844089313530e-01,3.975135714402235343e-01,3.441724742210744981e-01,5.868865796641633548e-01,3.569130358500106626e-01
9.254458113602276326e-01,2.891036697754253981e-01,1.687465050523493104e-01,1.058656598944766603e-01,9.750157793013184415e-01,9.373864234112176952e-01,9.669729358843891509e-01,8.169143620773767767e-01,9.197644798890277640e-01,9.356305667596370723e-01,9.537440844580509225e-01
8.397832236917983639e-01,4.727187055873873223e-01,5.082419043434130979e-01,6.654059326282886211e-01,4.627810768821286058e-01,7.155018287547463274e-01,3.356899986083190512e-01,4.650680082104156066e-01,7.688592616045419881e-01,3.266168456050240199e-01,3.137462576300533712e-01
5.060486125239443966e-01,9.064188805862090081e-01,7.555164362893398433e-01,9.384527286177433147e-01,5.615571003101238468e-01,4.900333394675489562e-01,5.077702870036178151e-01,3.762090686175642018e-01,7.001840860376020714e-01,3.713892741992243507e-01,5.614194546512006889e-01
9.696642745704024957e-01,9.910792132957638723e-01,5.502832255421706564e-02,2.548420374103778363e-02,9.585403072788941659e-01,9.474718072471692842e-01,9.528229906916797498e-01,9.713798996761027205e-01,9.554168145616986907e-01,9.740552108448617963e-01,9.570154759325537608e-01
1.368722305257636662e-01,4.820523085029148058e-01,9.191734645298723638e-01,8.904615032851507239e-01,1.322016893617480315e-01,1.295045150489134711e-01,1.622523914672914236e-01,6.278396979709494063e-02,1.044929835810441132e-01,1.852425912919432593e-01,2.504233281726056526e-01
4.482599539825540824e-01,7.146669614348949429e-01,8.147764971057129824e-01,4.643063021469283624e-01,4.541195163099407406e-01,4.385614056439111064e-01,4.321224259127372513e-01,2.785716110174954463e-01,3.840883559403642789e-01,3.722705348063070629e-01,2.793748825762517596e-01
1.464681383510208768e-01,5.663924932885687769e-01,8.303161308625975900e-01,8.274059586034875347e-01,1.679798986182924336e-01,6.347627588756880879e-02,1.915317469458305000e-01,1.111298937033219358e-01,1.303637868991506243e-01,1.365229006913291909e-01,2.722917223825787048e-01
9.239279029245313080e-01,7.423098355435824303e-01,2.277121605595982812e-01,2.411771043829431249e-01,8.577148270842451794e-01,8.911017787047280647e-01,9.070804671189812707e-01,9.513360150011855865e-01,8.242849243389193115e-01,9.440729965034660998e-01,7.740408245677385946e-01
8.992629396551914400e-01,8.711737894045340491e-01,2.836767598138842938e-01,3.163918379937251668e-01,3.216423565946144314e-01,3.686369277242139142e-01,5.346391089030690935e-01,7.416446816239301576e-01,2.918410717123206544e-01,7.973231666001143747e-01,6.424676445166253025e-01
6.592791932044582692e-01,3.714894729500303194e-01,6.948965908391080415e-01,7.055699002546531595e-01,6.077318803737817854e-01,5.451389339308124748e-01,8.068968884668458186e-01,4.183142036646127493e-01,5.418231141279403751e-01,6.774895348295448816e-01,6.278861162061322165e-01
6.909650569134678788e-02,9.594914873759900764e-03,9.810148320172945580e-01,9.859792078988979247e-01,7.960758469262178838e-02,7.510333745739966593e-02,1.003005857661089378e-01,3.660636882657097857e-02,6.934941691264852326e-02,1.157918905590901021e-01,8.545415117855112430e-02
8.700602190363436739e-01,9.194329014623037200e-01,3.745332556248248124e-01,2.143204547196126131e-01,7.644819220002722071e-01,6.738874350472718877e-01,8.819218029602681197e-01,8.982109559487096995e-01,4.907546319988594918e-01,8.835636792121008831e-01,6.850289240481952646e-01
7.789296375388222726e-01,8.073170161209070050e-01,1.692729099581802010e-01,2.325265564494294890e-01,7.772266244305071625e-01,7.834566990574878265e-01,6.430072802819634115e-01,7.398677289627402232e-01,7.940680128731949505e-01,3.541889850083552727e-01,7.435691599302252097e-01
3.444288636110016677e-01,7.220097464151586930e-01,3.960686100270642274e-01,6.539678823817399733e-01,4.336803611004890757e-01,4.347346194336964564e-01,3.030879128468352279e-01,4.128481385915680479e-01,4.410631290844020946e-01,3.495553348009307060e-01,2.951547821947056449e-01
7.158225216648018974e-02,9.765975475296421182e-01,9.730906117885202988e-01,9.755110368522993403e-01,2.595346482628978491e-01,1.640616935129744214e-01,1.222531146215111997e-01,2.930665216976872239e-02,3.573594281780754223e-01,9.000499443134829525e-02,2.109171628492821915e-01
9.810931135892242416e-01,9.928268064397179904e-01,4.953236692335805796e-02,8.085521743900202229e-02,9.867629981616476975e-01,9.902786532852156931e-01,9.858353412943936522e-01,9.554933519027803968e-01,9.801168062856737695e-01,9.476826705228897918e-01,9.930849457885815301e-01
6.411379081376487876e-02,4.475357292484209715e-02,9.382498730636663620e-01,6.746917088015547126e-01,4.435231188422963239e-02,3.417146001792908255e-02,1.993175371417806388e-02,7.158017646042146021e-02,4.298372254057023639e-02,1.600944427921531521e-01,6.037129553341152172e-02
7.272270835086481755e-01,3.234645309928823598e-01,3.641909901980412423e-01,6.125278771659645738e-01,6.041156000153220518e-01,6.699439769164803327e-01,7.129981119272963408e-01,5.562009819639686103e-01,5.657099078099097067e-01,5.317496094087129643e-01,6.795373350223610220e-01
1.303997556874177122e-02,9.931627972773632296e-01,9.828262769235134311e-01,9.735283886322255720e-01,2.992618537533120807e-02,3.038267251708978711e-02,1.049177378822198879e-02,1.251079831433565132e-02,5.517371204270586638e-02,6.119592302555756577e-03,4.642355530914643591e-02
7.562067929205348316e-01,6.789665502578289269e-01,1.548190683131674128e-01,1.736456282929122186e-01,7.879502353102583179e-01,7.834801869300092036e-01,8.587950004305470175e-01,8.266043939304461574e-01,7.106073409381733486e-01,8.375230371248401084e-01,7.387906009096373294e-01
3.816294927286982275e-01,6.108507135207368322e-01,2.490629242138629740e-01,2.424004083498947915e-01,6.347694304902824491e-01,7.186272222294742829e-01,4.252561211538957164e-01,6.307123469982256481e-01,6.340975242071731355e-01,3.168266383003785491e-01,3.574751710882603795e-01
3.391213338132080812e-01,7.864190298079917207e-01,9.353940232139187350e-01,7.294946275843638972e-01,3.663442794064605823e-01,1.939939940064353274e-01,3.512146684796498275e-01,1.971373255727009721e-01,1.911051065644913394e-01,3.442113362479102268e-01,1.889728291977010588e-01
7.806553234531481422e-01,8.741866734351282364e-01,2.033098621594419952e-01,2.044826678130107489e-01,4.067423489523384617e-01,4.191040755115375549e-01,3.567131903849969921e-01,7.537191710408971401e-01,3.878237365091593558e-01,4.410942221007161379e-01,5.166778104270378646e-01
5.827450164164107438e-01,5.116454710139004547e-01,8.306559453160722306e-01,7.821595962537789548e-01,3.158079972811200786e-01,1.785670851491822086e-01,4.326391935732714633e-01,2.884516966630927826e-01,2.027324897525572267e-01,3.599671512998507406e-01,3.516009146231258153e-01
1.350224399115857732e-01,2.297393725368768180e-01,8.458740939891169486e-01,8.898355967508972952e-01,3.376117762238608488e-01,5.980215846294134607e-01,1.436339201751277161e-01,5.701984546592715752e-02,6.987962691859532782e-01,1.710217487376312628e-01,1.466697877720864462e-01
3.624866407572980287e-01,6.424602431980879214e-01,8.871020817933155111e-01,9.390247919442141766e-01,3.099839967377432393e-01,4.053376555621398536e-01,5.176014503194992233e-01,3.386175173926096460e-01,4.643280622049691386e-01,3.699469669170866171e-01,3.434943253309701849e-01
4.321881901976954987e-01,4.848016652124203518e-01,2.875269534308187436e-01,5.745590038955282752e-01,5.185892861246802488e-01,5.354939886541383309e-01,5.232457877589217210e-01,5.243731068851923416e-01,4.612610607629490378e-01,6.824835535820001908e-01,4.114491616139330232e-01
7.193510972663040848e-01,5.885425263889624281e-01,6.005644282132933665e-01,5.226746714851112641e-01,2.861603659325040461e-02,3.263545651858330149e-02,1.158411643052459361e-02,2.929186920529099347e-01,6.519478835483530355e-02,3.244726086190884845e-02,1.552104320344070525e-02
2.953562015519593520e-01,5.299697133992359310e-01,9.236464656855302158e-01,6.418208794522690663e-01,1.486162864213450008e-01,9.201456504934532599e-02,1.914254957961939174e-01,1.294708396487436186e-01,7.317256718575571028e-02,5.442631639944861544e-01,1.568526439311895004e-01
9.737643578441931291e-01,4.145419522394123701e-01,7.086643349404091186e-02,3.138844883999201696e-01,9.771279643820944827e-01,9.661824479086438267e-01,9.841542126647074840e-01,9.089496129948460013e-01,9.807465692701593518e-01,8.804794429794359223e-01,9.922300002960043885e-01
1.944647597550298312e-01,2.470120092557651637e-01,8.456223275085592572e-01,9.429118670337524044e-01,2.532471690531991060e-01,3.166008806062493020e-01,4.522620552259728477e-01,1.439125458639978761e-01,3.190754595956504236e-01,4.679087763612886919e-01,5.631556159871631273e-01
6.722081607657126590e-01,7.421778489432369064e-01,1.455511203110163299e-01,1.486074836013455691e-01,5.468607019234115185e-01,6.330854401980748891e-01,4.594554484067684408e-01,8.402547069452540596e-01,5.667091572299360891e-01,6.481515943438969085e-01,5.279423360908735985e-01
6.327115060075122477e-01,6.151593040917415767e-01,6.483281126626421198e-01,4.365593995596591115e-01,3.458008062355950041e-01,2.580957135094980037e-01,2.814814458829047461e-01,5.629789165735346046e-01,3.352519297490406669e-01,3.880008313865096481e-01,6.025645599951851006e-01
2.826416395148473870e-01,2.902654619403325365e-01,5.749829622321526168e-01,4.949938880620813331e-01,1.852643371653130699e-01,1.984008276771038193e-01,8.517660099210307145e-02,2.611450633012641909e-01,1.926884912085286838e-01,1.760889788915767362e-01,1.421613060458331301e-01
9.478263974278309245e-01,4.880972810435453835e-01,6.383248891049377038e-02,4.654849202252002716e-01,9.174891513341028038e-01,9.251472544777250562e-01,9.296983349790952644e-01,9.291473351764358846e-01,9.391260377566307271e-01,1.259983885311374840e-01,8.720172922657457582e-01
9.718233366703989962e-01,1.052529319622398790e-01,4.234736973268051624e-02,2.517190035828949235e-02,2.160521741424078004e-02,2.950314932715874042e-02,1.801365888186886796e-02,8.893006695766751957e-01,3.317655094526403975e-02,1.474522996251754169e-02,4.428449327627317911e-02
9.238720641760941321e-01,9.657699055655338816e-01,1.659359984935326326e-01,2.028871370807706631e-01,9.352216948783793615e-01,9.235772802377963941e-01,9.426298592012259947e-01,9.377611250606714410e-01,8.840855188554055388e-01,8.959367560254581919e-01,9.662185888828315194e-01
3.085935847878417126e-01,9.250237202961877347e-01,8.492747842042334128e-01,9.250005185086548343e-01,3.542987545722949827e-01,3.182100502283559118e-01,3.195550982901473325e-01,1.528214879483633104e-01,3.942548027981422343e-01,3.569981539888130717e-01,4.207731671045845112e-01
3.479007042183234755e-01,9.277866926480513587e-01,1.449035197657432272e-01,2.900152130709165998e-01,8.507585340812477970e-01,8.634296648642815208e-01,8.116073896170985513e-01,6.961088848180428945e-01,8.548382984506759374e-01,5.783322885948355419e-01,8.110987343011061279e-01
4.542576994780156974e-01,3.327406035739156887e-02,8.765849782613490682e-01,8.804151354892213455e-01,1.046401041713968111e-01,9.068182342816302755e-02,2.752932938369832550e-01,5.871950865716645679e-02,9.438982753477742627e-02,2.762238480336979829e-01,1.709805018327338333e-01
2.461225208956731520e-04,9.959600664662220382e-01,9.932213324169657520e-01,9.880263136518735445e-01,2.213495622462402154e-03,3.470602994160609887e-03,3.647581740677703632e-04,8.963266643215785654e-04,3.614267927709329496e-03,4.167810296068745891e-04,1.350854131234911683e-03
4.838127878950100325e-01,8.158939402100356952e-02,6.390128694119220354e-01,5.273093761865753626e-01,5.615284749936508835e-01,5.717604309832813314e-01,6.885159575606405458e-01,5.359771176331934450e-01,5.012514837108790200e-01,7.904664647274713962e-01,7.868841789330287551e-01
9.464619127842729962e-02,2.893300164220195536e-01,6.777388442504481691e-01,7.953612597884813784e-01,6.596563760790494779e-01,6.955007881042040152e-01,4.755020570823636494e-01,3.634638368700871536e-01,7.653847372591502385e-01,6.840374672835742853e-01,2.194692064101924356e-01
8.281115602898569961e-01,5.705318341587206632e-01,2.671046274549218613e-01,3.546739334334602090e-01,8.990214143659421842e-01,9.241769734563677341e-01,7.936702291480312033e-01,8.317375434516970367e-01,9.239667846719082922e-01,7.902289448144064199e-01,7.880868319733029814e-01
5.580822437280081871e-01,7.479221881811275452e-01,2.943954305383744002e-02,8.178934851348383661e-02,7.925018978601658937e-01,8.414350244019370706e-01,1.910958527684410990e-01,7.253465221398629481e-01,8.786322946334058637e-01,1.440226323037804568e-01,6.249693016019063352e-01
9.066536419819717363e-01,1.546873021038231988e-01,5.960101053934011017e-02,1.342987477142706110e-01,9.323605203292424370e-01,9.518224134766384292e-01,8.614501440489339412e-01,9.294080710797575362e-01,9.680915734592181465e-01,9.523218753825423155e-01,7.972957620907202836e-01
4.884967559225640854e-01,3.534502579697851865e-01,2.029879549997914145e-01,6.607242249467610851e-01,6.244760204736437004e-01,7.439560087166958713e-01,6.070213218379938436e-01,4.862324900293573116e-01,7.254656343198285784e-01,3.288189023277436895e-01,3.524325072623700206e-01
7.832651281596390014e-01,3.099792181706533256e-01,1.793563013930664363e-01,4.853344757473330162e-01,9.256125526112017887e-01,9.263092748406717147e-01,9.154633518404560188e-01,7.883484199255523794e-01,9.380640847511931835e-01,7.179481106056404549e-01,8.742596329255573062e-01
7.134707420142247791e-01,3.029954838505197548e-02,4.433345471525456521e-02,1.509891053161350472e-01,8.787429590101982768e-01,8.929437704454947777e-01,7.375471723105899713e-01,9.126197318626515509e-01,9.115147084238118813e-01,7.793918286165032461e-01,9.445065437016878507e-01
7.624343182684881759e-01,9.138462900593415927e-01,6.499623845624563634e-01,6.949267901064097586e-02,9.006750316897217390e-01,8.757705825557658974e-01,9.577493714301168470e-01,7.966166567348001992e-01,8.104387646959443359e-01,8.366647499394512799e-01,8.005080690593261439e-01
7.492903345559532857e-01,8.531273981148808083e-01,9.641989703205176843e-02,5.860029671917206251e-01,9.413766765139131021e-01,9.394796626837808029e-01,8.715485587929516775e-01,8.561765029109433822e-01,9.116703277348608969e-01,9.289825501468409463e-01,8.859437432831559489e-01
6.984511326742427750e-02,2.576425893740690379e-02,9.812034255402589666e-01,8.276410584379276791e-01,2.331858402597761226e-02,2.864913176902100442e-02,1.554920307977990766e-02,1.224535958458345883e-02,4.031987185861049539e-02,5.859531217100793360e-02,2.282091435348820169e-02
5.876593040956594460e-02,2.042454210935396378e-02,9.743103793359617626e-01,5.985478877752095084e-01,1.215966224535548340e-01,1.450437143300780385e-01,1.469817198025621940e-01,2.598275451281981813e-02,1.706634298388871318e-01,8.330409436024420466e-02,1.076127662973576093e-01
6.552158452101548847e-02,9.719080071915374708e-01,9.180192217871653293e-01,9.813753162518366047e-01,2.501044297858474527e-02,2.836512113348325925e-02,1.423011816698148586e-02,6.394716924931283242e-02,4.580865246646667610e-02,1.942768856318418877e-02,5.853923753566528214e-03
4.402836587203769469e-01,5.171627673990158991e-01,6.455244867660464569e-01,4.161916862697637720e-01,1.815210657463301736e-01,1.683032646864559279e-01,1.566190288156904531e-01,3.288014889634546245e-01,2.033401697467526748e-01,2.596938566126395509e-01,2.159815019822882709e-01
1.727659467512198677e-01,5.028407058630635085e-01,7.313454975580055972e-01,7.204186652753155062e-01,3.730263537943826480e-01,4.374196950050379673e-01,2.160044448164777642e-01,1.601141402651950485e-01,5.429643139135038599e-01,2.822158247155660549e-01,2.135083223032661626e-01
7.530492546245164398e-01,2.363333679626576089e-01,8.082579339400576268e-01,6.071286399721764759e-01,8.027754833531385303e-01,8.016427870780945542e-01,8.454124346153955027e-01,3.260512294917830567e-01,7.899360607331490369e-01,8.602045959971358347e-01,7.794035856859045097e-01
5.240246642621089190e-01,1.998611958136377875e-01,7.475042528853823587e-01,7.178369492773982730e-01,1.351636010259358589e-01,1.570095830262040193e-01,2.390969235704531459e-01,3.066398041217319737e-01,1.304136798438382538e-01,2.760188440703704171e-01,1.878773321455147194e-01
8.488557024861732581e-01,7.241381602828312891e-01,5.374257357792184830e-01,2.793845898972637798e-01,5.929260483874638776e-01,5.719599326412194706e-01,7.997726462284097115e-01,3.959370342071100168e-01,5.674640657271853295e-01,7.660473719407034920e-01,8.581608327293233085e-01
1.376390673505138995e-01,5.333071238870724651e-01,6.438936713735945450e-01,5.491639525213560802e-01,7.343388528284526817e-01,6.464518801738030618e-01,6.319654015110072187e-01,2.520491968481136658e-01,7.231054796145952590e-01,3.864128770809240332e-01,3.944878612961268405e-01
8.074649613162588890e-01,9.294373893619807259e-01,3.979766824436051231e-01,2.806017330056786996e-01,5.174935600928862733e-01,6.762667014123758813e-01,7.268490269269556325e-01,5.949944693243132132e-01,6.274217552475378490e-01,4.878807498653816022e-01,6.388595467322425447e-01
7.839552867266794678e-01,8.365696970946925326e-01,1.699687587638457065e-01,3.545698811302452347e-01,8.318744728133669053e-01,7.745026048625798243e-01,7.101825709859255209e-01,8.369079214591459426e-01,8.022656163875891977e-01,5.283752527140813671e-01,7.742127784385314238e-01
1.417774601068552132e-01,8.220512552737984091e-01,2.723510821327991271e-01,2.941765257357168983e-01,9.362254218262486827e-01,8.865302540342736570e-01,8.590317746376193719e-01,5.756649755553149284e-01,9.146978568858191716e-01,9.068685089573649272e-01,7.893878854881980489e-01
2.997211055198419766e-02,8.300791604911110788e-01,8.833971597758056848e-01,8.601479883393119419e-01,1.804535063224863567e-01,1.899421847915794548e-01,1.144724797869436927e-01,6.602994296926481543e-02,2.898973873950576596e-01,6.745567743954984652e-02,7.173160733344409457e-02
5.426241339919626316e-01,1.263371104439420800e-01,3.977325263624261198e-01,4.295965131776147139e-01,5.219306624922288584e-01,6.411648171706547661e-01,4.784570732476294275e-01,4.633357369923735147e-01,6.013636458760772685e-01,5.498787307414596537e-01,4.653869872977449695e-01
6.395809175843064631e-01,3.545928899414198532e-01,5.711620303711852920e-01,1.042858579113540018e-01,2.791232329528210432e-01,3.290982950712061927e-01,3.391514834269273027e-01,5.918937579422287598e-01,2.770690164058621785e-01,6.968054389865210307e-01,5.063947183854351497e-01
8.161563686835023868e-01,2.665479785425659554e-01,8.131306112782809015e-01,7.344661349851973053e-01,7.110883531523565226e-01,5.046858747361986364e-01,8.916678596255294131e-01,5.069433080391658741e-01,3.895103769410151462e-01,9.517834064366829105e-01,8.204347858466296550e-01
1.007241113916191033e-01,2.877160818280987686e-01,8.334960748743007741e-01,8.587334418389144242e-01,1.076934172334920725e-01,1.539468324670389687e-01,2.203753122590917934e-01,1.915304158343980323e-01,1.124246323835300931e-01,1.816688540711036970e-01,1.539187547884418028e-01
6.672262773466102193e-01,8.449255824395770498e-01,3.863751601977998829e-01,5.946453723315471285e-01,7.898296375484477050e-01,7.799745678241558622e-01,7.893379924039340967e-01,6.106295745157021004e-01,8.560891354408382004e-01,5.714307697460687674e-01,7.029373272700834008e-01
4.326053145670689221e-04,1.883529850266718944e-02,9.985106330147180964e-01,9.968994953381722368e-01,1.814101127225164036e-03,4.618444462685364349e-02,1.548292373203180106e-03,7.719152655463244837e-04,7.177320708836272545e-02,1.644735460109850861e-03,3.442232776461322144e-04
4.060708785028734891e-01,4.102781008507198623e-01,7.846277710207993916e-01,9.535259307880232793e-01,1.317968461621803200e-01,9.993147293854393043e-02,4.563812055136900470e-01,5.119005557535979273e-02,1.119618511098568608e-01,2.447139303789064302e-01,2.550706070212386822e-01
3.257874434651772400e-01,3.386799472547659673e-01,9.717683296872179355e-01,9.344486398341822486e-01,5.676409928435979246e-01,3.644898530606649478e-01,8.479915762147676173e-01,8.021508863031018288e-02,5.792513221891992803e-01,7.345963967148827489e-01,6.841554846376363130e-01
3.767460107076922582e-01,5.631380703094640561e-01,7.697486594202886945e-01,7.086945340741087618e-01,1.826302985711834581e-01,1.235630573396817727e-01,1.242637928547185994e-01,2.731128013671821897e-01,1.293299527645728475e-01,3.016149739081598335e-01,1.147267460873426653e-01
6.862501116585386640e-01,2.590519456765141282e-01,4.481452695625065541e-01,3.621256505600284892e-01,5.640698819174175815e-01,3.509972639411340078e-01,3.966887738323818247e-01,8.807072688780575032e-01,4.785494445361707094e-01,5.716308385422648186e-01,7.319763901065958756e-01
1.218540846163956581e-01,5.550080521762084107e-01,9.704842147511232309e-01,9.857818649798162358e-01,6.037816759895485441e-02,7.525063097235017151e-02,2.956194211550693465e-02,1.069051782571901407e-02,1.014112067537438211e-01,3.308219546637094360e-02,5.961304629759246049e-02
1.097627999380926395e-01,9.241221636559323604e-01,4.930942769225469813e-01,5.216439886769115297e-01,5.117920252563101791e-01,7.212811985066077680e-01,4.754447676972221593e-01,4.503722666115696494e-01,6.339454693750601333e-01,3.022234343552249181e-01,5.074477161909093370e-01
8.295778859604902022e-01,3.980389819117625960e-02,7.161735695431814541e-01,6.474427184158778603e-01,6.819513759202977532e-01,5.008591027991313727e-01,7.951317849629095935e-01,4.046872173043514209e-01,6.305706255190526299e-01,8.447574047348583859e-01,6.637679739826157777e-01
